description,name,zipcrid,zip,cr,ex_name,state,statefips,countyfips,lat,lon,totrescnt,mfdu,sfdu,boxcnt,bizcnt,relver,geometry
,20015C047,20015C047,20015,C047,WASHINGTON,DC,11,11001,38.9610722960381,-77.0653213049423,293,9,284,0,3,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.06866,38.960361,0.0 -77.068008,38.959736,0.0 -77.067443,38.959318,0.0 -77.066542,38.958806,0.0 -77.066037,38.958618,0.0 -77.065704,38.958795,0.0 -77.06531,38.958832,0.0 -77.065124,38.958478,0.0 -77.064993,38.958532,0.0 -77.063889,38.961016,0.0 -77.062127,38.961016,0.0 -77.062252,38.961818,0.0 -77.062738,38.962611,0.0 -77.063268,38.963267,0.0 -77.063881,38.963668,0.0 -77.064412,38.963047,0.0 -77.066378,38.963089,0.0 -77.066378,38.961234,0.0 -77.066238,38.961013,0.0 -77.069176,38.961017,0.0 -77.06866,38.960361,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20015C038,20015C038,20015,C038,WASHINGTON,DC,11,11001,38.9618648679552,-77.0745992999357,752,744,8,0,27,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.070831,38.961013,0.0 -77.071094,38.961571,0.0 -77.071205,38.962077,0.0 -77.073928,38.962076,0.0 -77.074521,38.963092,0.0 -77.077146,38.96309,0.0 -77.077142,38.961021,0.0 -77.070831,38.961013,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20015C034,20015C034,20015,C034,WASHINGTON,DC,11,11001,38.958824425011,-77.0709006525565,504,243,261,0,4,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.070411,38.956033,0.0 -77.0693,38.957339,0.0 -77.068234,38.956729,0.0 -77.06769,38.957415,0.0 -77.066037,38.958618,0.0 -77.066542,38.958806,0.0 -77.067443,38.959318,0.0 -77.068008,38.959736,0.0 -77.06866,38.960361,0.0 -77.074594,38.960316,0.0 -77.074595,38.959685,0.0 -77.077143,38.959685,0.0 -77.077145,38.959027,0.0 -77.074592,38.959026,0.0 -77.074595,38.958358,0.0 -77.071765,38.958359,0.0 -77.071107,38.957223,0.0 -77.070411,38.956033,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20015C052,20015C052,20015,C052,WASHINGTON,DC,11,11001,38.9585122264818,-77.0858710830707,220,147,73,0,83,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.08327,38.955954,0.0 -77.083817,38.957024,0.0 -77.084328,38.958027,0.0 -77.083764,38.95803,0.0 -77.08373,38.959005,0.0 -77.0862,38.95903,0.0 -77.086392,38.95974,0.0 -77.086845,38.959922,0.0 -77.087593,38.959342,0.0 -77.088211,38.958869,0.0 -77.090629,38.956952,0.0 -77.090139,38.956448,0.0 -77.088941,38.956333,0.0 -77.088932,38.957029,0.0 -77.088419,38.957031,0.0 -77.088388,38.956597,0.0 -77.086505,38.956601,0.0 -77.086177,38.956965,0.0 -77.086208,38.955957,0.0 -77.08327,38.955954,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.085147,38.960892,0.0 -77.084324,38.961018,0.0 -77.082021,38.961018,0.0 -77.08202,38.962075,0.0 -77.082018,38.963092,0.0 -77.082587,38.962864,0.0 -77.082977,38.96294,0.0 -77.083759,38.962327,0.0 -77.085479,38.960968,0.0 -77.085147,38.960892,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C013,20016C013,20016,C013,WASHINGTON,DC,11,11001,38.9538991923244,-77.0875126310813,362,14,348,0,2,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.08379,38.951037,0.0 -77.083814,38.951181,0.0 -77.08507,38.952131,0.0 -77.084993,38.952222,0.0 -77.084992,38.953316,0.0 -77.086203,38.953319,0.0 -77.08621,38.954704,0.0 -77.086208,38.955957,0.0 -77.086177,38.956965,0.0 -77.086505,38.956601,0.0 -77.088388,38.956597,0.0 -77.088419,38.957031,0.0 -77.088932,38.957029,0.0 -77.088941,38.956333,0.0 -77.090139,38.956448,0.0 -77.090629,38.956952,0.0 -77.090862,38.956767,0.0 -77.091239,38.95647,0.0 -77.090504,38.955949,0.0 -77.090611,38.955887,0.0 -77.090608,38.954702,0.0 -77.088664,38.954702,0.0 -77.088634,38.951041,0.0 -77.084996,38.95104,0.0 -77.08379,38.951037,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C050,20016C050,20016,C050,WASHINGTON,DC,11,11001,38.9408082939728,-77.1005099630669,213,0,213,0,0,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.103309,38.938533,0.0 -77.102211,38.937616,0.0 -77.10075,38.936686,0.0 -77.100677,38.937071,0.0 -77.099927,38.937973,0.0 -77.099472,38.937784,0.0 -77.099057,38.93778,0.0 -77.097494,38.938343,0.0 -77.096756,38.938426,0.0 -77.096766,38.943164,0.0 -77.097688,38.943218,0.0 -77.098351,38.943057,0.0 -77.099204,38.943008,0.0 -77.10123,38.943162,0.0 -77.102458,38.942978,0.0 -77.102981,38.943731,0.0 -77.102957,38.944382,0.0 -77.102724,38.944804,0.0 -77.10226,38.944968,0.0 -77.101038,38.9448,0.0 -77.100348,38.944417,0.0 -77.10015,38.944685,0.0 -77.100142,38.944953,0.0 -77.100265,38.945139,0.0 -77.100476,38.945261,0.0 -77.101949,38.945492,0.0 -77.102435,38.945508,0.0 -77.103055,38.945384,0.0 -77.103471,38.945435,0.0 -77.103726,38.944282,0.0 -77.103889,38.939738,0.0 -77.104038,38.938911,0.0 -77.103309,38.938533,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C056,20016C056,20016,C056,WASHINGTON,DC,11,11001,38.9557082652171,-77.0813203788918,191,14,177,0,74,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.086208,38.955957,0.0 -77.08621,38.954704,0.0 -77.07927,38.954701,0.0 -77.077145,38.954698,0.0 -77.077141,38.957022,0.0 -77.077309,38.957021,0.0 -77.077457,38.95658,0.0 -77.079765,38.956688,0.0 -77.079934,38.957024,0.0 -77.083817,38.957024,0.0 -77.08327,38.955954,0.0 -77.086208,38.955957,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C043,20016C043,20016,C043,WASHINGTON,DC,11,11001,38.9495977829556,-77.0897797280925,301,0,301,0,0,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.088635,38.947901,0.0 -77.086208,38.947906,0.0 -77.086209,38.949692,0.0 -77.084996,38.949691,0.0 -77.084996,38.95104,0.0 -77.088634,38.951041,0.0 -77.094337,38.951037,0.0 -77.094339,38.948801,0.0 -77.092615,38.948798,0.0 -77.092615,38.947909,0.0 -77.088635,38.947901,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C021,20016C021,20016,C021,WASHINGTON,DC,11,11001,38.9483747569153,-77.0961584861424,264,0,264,0,18,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.094339,38.948801,0.0 -77.094337,38.951037,0.0 -77.098167,38.951065,0.0 -77.0997,38.949867,0.0 -77.100952,38.948948,0.0 -77.099591,38.947909,0.0 -77.09677,38.947907,0.0 -77.096763,38.945844,0.0 -77.0948,38.944409,0.0 -77.094342,38.944773,0.0 -77.094341,38.946288,0.0 -77.092617,38.946286,0.0 -77.092615,38.947909,0.0 -77.092615,38.948798,0.0 -77.094339,38.948801,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C034,20016C034,20016,C034,WASHINGTON,DC,11,11001,38.9464125565113,-77.0748722223876,199,0,199,0,1,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.077035,38.944781,0.0 -77.072414,38.944777,0.0 -77.072414,38.946278,0.0 -77.071733,38.946279,0.0 -77.072347,38.947089,0.0 -77.072578,38.947899,0.0 -77.078521,38.947901,0.0 -77.078522,38.947313,0.0 -77.077834,38.947588,0.0 -77.07769,38.947523,0.0 -77.078019,38.947139,0.0 -77.077031,38.94709,0.0 -77.077035,38.944781,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C029,20016C029,20016,C029,WASHINGTON,DC,11,11001,38.9452845570273,-77.0902198641577,339,0,339,0,4,1.13.2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-77.087773,38.943162,0.0 -77.08621,38.943165,0.0 -77.086207,38.945536,0.0 -77.088635,38.945536,0.0 -77.088635,38.947901,0.0 -77.092615,38.947909,0.0 -77.092617,38.946286,0.0 -77.094341,38.946288,0.0 -77.094342,38.944773,0.0 -77.092614,38.944786,0.0 -77.09262,38.943164,0.0 -77.087773,38.943162,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon>"
,20016C052,20016C052,20016,C052,WASHINGTON,DC,11,11001,38.938296672221,-77.0816009609702,1062,1054,8,0,7,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.085442,38.937966,0.0 -77.085585,38.937662,0.0 -77.084293,38.936738,0.0 -77.08183,38.93494,0.0 -77.080122,38.933693,0.0 -77.07997,38.937596,0.0 -77.080049,38.939188,0.0 -77.079204,38.943163,0.0 -77.080327,38.943163,0.0 -77.08142,38.94316,0.0 -77.083441,38.940796,0.0 -77.08327,38.940446,0.0 -77.083399,38.940347,0.0 -77.083832,38.940339,0.0 -77.085634,38.938226,0.0 -77.085442,38.937966,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.077009,38.931412,0.0 -77.077048,38.933488,0.0 -77.079467,38.93349,0.0 -77.079765,38.933432,0.0 -77.079155,38.932985,0.0 -77.077009,38.931412,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C060,20016C060,20016,C060,WASHINGTON,DC,11,11001,38.9304002289321,-77.070127460961,503,427,76,0,34,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.070879,38.931753,0.0 -77.073279,38.931913,0.0 -77.0736,38.929734,0.0 -77.073005,38.929657,0.0 -77.073162,38.928611,0.0 -77.07319,38.927529,0.0 -77.066384,38.927527,0.0 -77.066384,38.932541,0.0 -77.070882,38.93254,0.0 -77.070879,38.931753,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.072415,38.933484,0.0 -77.072505,38.934636,0.0 -77.073183,38.934711,0.0 -77.073973,38.93509,0.0 -77.075295,38.933485,0.0 -77.073978,38.933481,0.0 -77.072415,38.933484,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.072541,38.932546,0.0 -77.070882,38.93254,0.0 -77.070884,38.933485,0.0 -77.072415,38.933484,0.0 -77.072541,38.932546,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C076,20016C076,20016,C076,WASHINGTON,DC,11,11001,38.9373626708984,-77.0914115905762,1,0,1,0,1,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.009065,38.887588,0.0 -77.00906,38.887957,0.0 -77.008115,38.888147,0.0 -77.008063,38.888657,0.0 -77.008062,38.889564,0.0 -77.008067,38.889813,0.0 -77.008221,38.89141,0.0 -77.00902,38.891676,0.0 -77.009001,38.892049,0.0 -77.012173,38.892087,0.0 -77.012227,38.890834,0.0 -77.012449,38.890817,0.0 -77.012587,38.890667,0.0 -77.014015,38.891075,0.0 -77.014012,38.890617,0.0 -77.014019,38.888764,0.0 -77.014006,38.888519,0.0 -77.012583,38.888919,0.0 -77.012411,38.888771,0.0 -77.012192,38.888777,0.0 -77.011457,38.888182,0.0 -77.011186,38.888076,0.0 -77.009924,38.887987,0.0 -77.00993,38.887588,0.0 -77.009065,38.887588,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.009061,38.885065,0.0 -77.00906,38.886036,0.0 -77.010519,38.886036,0.0 -77.010798,38.885263,0.0 -77.010791,38.885079,0.0 -77.009061,38.885065,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.095968,38.935919,0.0 -77.095537,38.935796,0.0 -77.094289,38.935206,0.0 -77.093426,38.933547,0.0 -77.090676,38.934479,0.0 -77.088642,38.934553,0.0 -77.088685,38.934904,0.0 -77.088016,38.935444,0.0 -77.085883,38.937936,0.0 -77.089643,38.940645,0.0 -77.090265,38.941099,0.0 -77.090464,38.941071,0.0 -77.090648,38.94118,0.0 -77.091191,38.9403,0.0 -77.091736,38.93935,0.0 -77.092738,38.937633,0.0 -77.095216,38.9383,0.0 -77.096756,38.938426,0.0 -77.096618,38.937817,0.0 -77.095968,38.935919,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C059,20016C059,20016,C059,WASHINGTON,DC,11,11001,38.9359474182129,-77.0864868164063,386,135,251,0,60,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.084485,38.935695,0.0 -77.085006,38.936102,0.0 -77.084293,38.936738,0.0 -77.085585,38.937662,0.0 -77.085442,38.937966,0.0 -77.085634,38.938226,0.0 -77.085883,38.937936,0.0 -77.088016,38.935444,0.0 -77.088685,38.934904,0.0 -77.088642,38.934553,0.0 -77.086475,38.934562,0.0 -77.0865,38.934659,0.0 -77.086202,38.93479,0.0 -77.085645,38.934858,0.0 -77.084485,38.935695,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.086167,38.939482,0.0 -77.085917,38.939485,0.0 -77.084973,38.94059,0.0 -77.08498,38.940731,0.0 -77.086722,38.942182,0.0 -77.087791,38.942232,0.0 -77.08862,38.941507,0.0 -77.086167,38.939482,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C027,20016C027,20016,C027,WASHINGTON,DC,11,11001,38.9373077071374,-77.1101967010371,330,139,191,0,27,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.106481,38.935741,0.0 -77.1064,38.936001,0.0 -77.105614,38.936483,0.0 -77.104946,38.937178,0.0 -77.104395,38.938035,0.0 -77.104038,38.938911,0.0 -77.103889,38.939738,0.0 -77.103726,38.944282,0.0 -77.103471,38.945435,0.0 -77.103035,38.946379,0.0 -77.101364,38.948661,0.0 -77.104277,38.946611,0.0 -77.112098,38.940586,0.0 -77.116144,38.937463,0.0 -77.116749,38.936918,0.0 -77.115526,38.935548,0.0 -77.114299,38.935603,0.0 -77.113927,38.934889,0.0 -77.112745,38.933643,0.0 -77.110731,38.93452,0.0 -77.109753,38.933218,0.0 -77.107919,38.931584,0.0 -77.104654,38.933327,0.0 -77.104798,38.934242,0.0 -77.103589,38.935621,0.0 -77.103559,38.935741,0.0 -77.106481,38.935741,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.116436,38.929571,0.0 -77.11598,38.929635,0.0 -77.112053,38.930298,0.0 -77.114053,38.933687,0.0 -77.115831,38.935857,0.0 -77.116844,38.93682,0.0 -77.118861,38.935356,0.0 -77.119759,38.934343,0.0 -77.116436,38.929571,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C035,20016C035,20016,C035,WASHINGTON,DC,11,11001,38.9287815093994,-77.0822830200195,728,728,0,0,7,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.081651,38.926257,0.0 -77.080568,38.930235,0.0 -77.083995,38.930277,0.0 -77.082617,38.927864,0.0 -77.081651,38.926257,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.085648,38.933951,0.0 -77.083894,38.933951,0.0 -77.083498,38.934252,0.0 -77.082576,38.934303,0.0 -77.082294,38.934219,0.0 -77.082094,38.934691,0.0 -77.08183,38.93494,0.0 -77.084293,38.936738,0.0 -77.085006,38.936102,0.0 -77.084485,38.935695,0.0 -77.085645,38.934858,0.0 -77.086202,38.93479,0.0 -77.0865,38.934659,0.0 -77.086475,38.934562,0.0 -77.086133,38.934021,0.0 -77.085969,38.934115,0.0 -77.085648,38.933951,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C026,20016C026,20016,C026,WASHINGTON,DC,11,11001,38.9238223884289,-77.1045557500145,264,49,215,0,80,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.101958,38.919952,0.0 -77.101543,38.920429,0.0 -77.100641,38.92064,0.0 -77.099429,38.92207,0.0 -77.099763,38.922452,0.0 -77.100348,38.923564,0.0 -77.101223,38.923128,0.0 -77.10235,38.92442,0.0 -77.101474,38.924889,0.0 -77.100657,38.925661,0.0 -77.100985,38.925971,0.0 -77.101201,38.926547,0.0 -77.101232,38.926973,0.0 -77.101056,38.927599,0.0 -77.10045,38.928368,0.0 -77.101582,38.928599,0.0 -77.101978,38.928264,0.0 -77.101866,38.928105,0.0 -77.102057,38.927972,0.0 -77.102064,38.927826,0.0 -77.102435,38.927635,0.0 -77.10315,38.927056,0.0 -77.103306,38.926705,0.0 -77.104035,38.927359,0.0 -77.104537,38.927205,0.0 -77.105506,38.927059,0.0 -77.106702,38.926355,0.0 -77.106856,38.925841,0.0 -77.106822,38.9252,0.0 -77.107124,38.924798,0.0 -77.107363,38.924937,0.0 -77.1072,38.924411,0.0 -77.104561,38.922539,0.0 -77.103624,38.921782,0.0 -77.10267,38.920831,0.0 -77.102053,38.920073,0.0 -77.102063,38.919993,0.0 -77.101958,38.919952,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.109331,38.92311,0.0 -77.1096,38.923259,0.0 -77.109688,38.92358,0.0 -77.109838,38.923414,0.0 -77.110036,38.923595,0.0 -77.110157,38.923593,0.0 -77.110118,38.923835,0.0 -77.110007,38.923936,0.0 -77.109896,38.923898,0.0 -77.109849,38.924014,0.0 -77.110285,38.924284,0.0 -77.110319,38.924216,0.0 -77.110487,38.924253,0.0 -77.110547,38.924191,0.0 -77.1107,38.924491,0.0 -77.110856,38.92435,0.0 -77.111005,38.924485,0.0 -77.111295,38.924519,0.0 -77.111292,38.924642,0.0 -77.111456,38.924729,0.0 -77.111439,38.924866,0.0 -77.111537,38.924943,0.0 -77.111601,38.924887,0.0 -77.111625,38.924974,0.0 -77.111698,38.924919,0.0 -77.111749,38.925217,0.0 -77.112035,38.925296,0.0 -77.112036,38.925476,0.0 -77.112448,38.925824,0.0 -77.112702,38.925916,0.0 -77.112919,38.926137,0.0 -77.113264,38.926316,0.0 -77.113253,38.926413,0.0 -77.113452,38.926404,0.0 -77.113396,38.926545,0.0 -77.113551,38.926511,0.0 -77.113495,38.926622,0.0 -77.113736,38.926759,0.0 -77.113678,38.926832,0.0 -77.113774,38.927091,0.0 -77.113981,38.927069,0.0 -77.113962,38.927165,0.0 -77.114158,38.927387,0.0 -77.114452,38.927554,0.0 -77.114459,38.927658,0.0 -77.114708,38.927859,0.0 -77.114986,38.928002,0.0 -77.114958,38.928121,0.0 -77.115132,38.928177,0.0 -77.115251,38.92835,0.0 -77.11522,38.928419,0.0 -77.115358,38.928405,0.0 -77.115486,38.928512,0.0 -77.115525,38.928662,0.0 -77.115453,38.928661,0.0 -77.115428,38.928774,0.0 -77.115502,38.92882,0.0 -77.115482,38.929033,0.0 -77.115825,38.929046,0.0 -77.11598,38.929635,0.0 -77.116436,38.929571,0.0 -77.116435,38.92924,0.0 -77.116328,38.928996,0.0 -77.116207,38.928545,0.0 -77.116015,38.928395,0.0 -77.115957,38.928165,0.0 -77.115518,38.927818,0.0 -77.115518,38.92771,0.0 -77.115335,38.927667,0.0 -77.115148,38.927409,0.0 -77.114903,38.927376,0.0 -77.11476,38.927202,0.0 -77.114762,38.927089,0.0 -77.114528,38.926935,0.0 -77.114388,38.926665,0.0 -77.114251,38.926608,0.0 -77.114003,38.926139,0.0 -77.113566,38.925754,0.0 -77.113406,38.925418,0.0 -77.1131,38.92524,0.0 -77.112756,38.924939,0.0 -77.112783,38.924824,0.0 -77.112424,38.924459,0.0 -77.112273,38.92444,0.0 -77.111825,38.924024,0.0 -77.111417,38.923838,0.0 -77.111273,38.923599,0.0 -77.110909,38.923432,0.0 -77.110568,38.923031,0.0 -77.110037,38.922714,0.0 -77.109842,38.922458,0.0 -77.109367,38.922247,0.0 -77.109381,38.922166,0.0 -77.108999,38.921856,0.0 -77.108846,38.921871,0.0 -77.108746,38.921813,0.0 -77.108755,38.921724,0.0 -77.108592,38.92161,0.0 -77.108513,38.921636,0.0 -77.108428,38.92143,0.0 -77.108208,38.921277,0.0 -77.108134,38.921079,0.0 -77.107669,38.920781,0.0 -77.107476,38.920433,0.0 -77.107089,38.920165,0.0 -77.106975,38.919983,0.0 -77.106801,38.920026,0.0 -77.106868,38.919862,0.0 -77.106275,38.919185,0.0 -77.106121,38.918747,0.0 -77.105734,38.918302,0.0 -77.105744,38.918112,0.0 -77.105587,38.91763,0.0 -77.105294,38.917341,0.0 -77.105167,38.917331,0.0 -77.105093,38.91711,0.0 -77.104619,38.916517,0.0 -77.102538,38.918095,0.0 -77.102611,38.918491,0.0 -77.102416,38.918636,0.0 -77.10255,38.918745,0.0 -77.10263,38.918605,0.0 -77.102824,38.918839,0.0 -77.102651,38.918703,0.0 -77.102574,38.918756,0.0 -77.102783,38.918948,0.0 -77.102822,38.919117,0.0 -77.102636,38.919311,0.0 -77.102476,38.919743,0.0 -77.102167,38.919888,0.0 -77.102466,38.919842,0.0 -77.102675,38.919421,0.0 -77.103191,38.919272,0.0 -77.103333,38.919015,0.0 -77.103716,38.919116,0.0 -77.103407,38.918942,0.0 -77.103287,38.918712,0.0 -77.103581,38.918526,0.0 -77.103938,38.918817,0.0 -77.104228,38.918818,0.0 -77.104121,38.918943,0.0 -77.104367,38.91903,0.0 -77.104381,38.919179,0.0 -77.104671,38.919461,0.0 -77.104415,38.919469,0.0 -77.105037,38.919855,0.0 -77.105337,38.920499,0.0 -77.10553,38.92069,0.0 -77.106061,38.92077,0.0 -77.106489,38.921031,0.0 -77.106622,38.92127,0.0 -77.107198,38.921459,0.0 -77.107203,38.921556,0.0 -77.107791,38.922182,0.0 -77.108358,38.922235,0.0 -77.108385,38.922338,0.0 -77.108553,38.922405,0.0 -77.1086,38.922723,0.0 -77.108886,38.922942,0.0 -77.109167,38.922843,0.0 -77.109063,38.923024,0.0 -77.109327,38.923251,0.0 -77.109281,38.923106,0.0 -77.109343,38.923055,0.0 -77.109331,38.92311,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.096384,38.929664,0.0 -77.093806,38.931564,0.0 -77.092523,38.932193,0.0 -77.092523,38.932303,0.0 -77.093205,38.932617,0.0 -77.09325,38.932603,0.0 -77.093321,38.932491,0.0 -77.094126,38.932043,0.0 -77.095,38.931734,0.0 -77.095275,38.93154,0.0 -77.095568,38.931005,0.0 -77.096184,38.93054,0.0 -77.096422,38.929977,0.0 -77.096384,38.929664,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C015,20016C015,20016,C015,WASHINGTON,DC,11,11001,38.9422357704425,-77.0742777294586,413,210,203,0,34,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.077029,38.943162,0.0 -77.076507,38.942216,0.0 -77.072411,38.942216,0.0 -77.072412,38.943166,0.0 -77.072414,38.944777,0.0 -77.077035,38.944781,0.0 -77.077928,38.944783,0.0 -77.077029,38.943162,0.0</coordinates></LinearRing></outerBoundaryIs><innerBoundaryIs><LinearRing><coordinates>-77.077029,38.943162,0.0 -77.077037,38.943973,0.0 -77.074607,38.943972,0.0 -77.074605,38.943167,0.0 -77.077029,38.943162,0.0</coordinates></LinearRing></innerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.071426,38.938154,0.0 -77.072423,38.938155,0.0 -77.07426,38.938136,0.0 -77.073149,38.936075,0.0 -77.072362,38.937027,0.0 -77.072418,38.93733,0.0 -77.072112,38.937331,0.0 -77.071426,38.938154,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C025,20016C025,20016,C025,WASHINGTON,DC,11,11001,38.9381523132324,-77.0751647949219,759,461,298,0,28,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.070882,38.93254,0.0 -77.066384,38.932541,0.0 -77.06639,38.933491,0.0 -77.070884,38.933485,0.0 -77.070882,38.93254,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.070884,38.933485,0.0 -77.070883,38.934638,0.0 -77.072505,38.934636,0.0 -77.072415,38.933484,0.0 -77.070884,38.933485,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.075295,38.933485,0.0 -77.073973,38.93509,0.0 -77.073149,38.936075,0.0 -77.07426,38.938136,0.0 -77.075037,38.939545,0.0 -77.075641,38.939337,0.0 -77.076033,38.938225,0.0 -77.07607,38.937818,0.0 -77.075994,38.937382,0.0 -77.075856,38.937094,0.0 -77.075585,38.936912,0.0 -77.074722,38.936773,0.0 -77.074394,38.936097,0.0 -77.074385,38.93583,0.0 -77.074676,38.93543,0.0 -77.076051,38.935708,0.0 -77.077187,38.935701,0.0 -77.077045,38.935045,0.0 -77.077048,38.933488,0.0 -77.075295,38.933485,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
,20016C014,20016C014,20016,C014,WASHINGTON,DC,11,11001,38.9439663373808,-77.0785631437366,422,252,170,0,48,1.13.2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.075641,38.939337,0.0 -77.076667,38.939055,0.0 -77.078039,38.93892,0.0 -77.07783,38.937878,0.0 -77.077033,38.937667,0.0 -77.07628,38.937301,0.0 -77.075994,38.937382,0.0 -77.07607,38.937818,0.0 -77.076033,38.938225,0.0 -77.075641,38.939337,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.077029,38.943162,0.0 -77.077928,38.944783,0.0 -77.077035,38.944781,0.0 -77.077031,38.94709,0.0 -77.078019,38.947139,0.0 -77.07769,38.947523,0.0 -77.077834,38.947588,0.0 -77.078522,38.947313,0.0 -77.078469,38.946643,0.0 -77.078888,38.946504,0.0 -77.07909,38.946278,0.0 -77.08205,38.946284,0.0 -77.082647,38.945415,0.0 -77.082747,38.944785,0.0 -77.080036,38.944783,0.0 -77.080393,38.944364,0.0 -77.080318,38.944265,0.0 -77.080327,38.943163,0.0 -77.079204,38.943163,0.0 -77.077029,38.943162,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-77.077029,38.943162,0.0 -77.074605,38.943167,0.0 -77.074607,38.943972,0.0 -77.077037,38.943973,0.0 -77.077029,38.943162,0.0</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
